id,name,start_date,end_date,term,party_id,party,area_id,area,organisation_name,party_role,organisation_role
327,MUSTAPHA DAWAKI BALA,2011-05-29,2014,2011,3035,Peoples Democratic Party,709,Dawakin-Kudu/Warawa,House of Representatives,Member,Federal Representative
462,YUSUF BALA,2011-05-29,2013-07-30,2011,2875,Congress for Progressive Change,817,Ikara/Kubau,House of Representatives,Member,Federal Representative
462,YUSUF BALA,2013-07-31,2015-05-29,2011,5722,All Progressives Congress (APC),817,Ikara/Kubau,House of Representatives,Member,Federal Representative
12,ABDULLAHI SALAME BALARABE,2011-05-29,2014,2011,2900,Peoples Democratic Party,474,Illela/Gwadabawa,House of Representatives,Member,Federal Representative
12,ABDULLAHI SALAME BALARABE,2014,2015-05-29,2011,6600,All Progressives Congress (APC),474,Illela/Gwadabawa,House of Representatives,Member,Federal Representative
456,YAKUB ABIOUDUN AKANNI BALOGUN,2011-05-29,2013-07-30,2011,2775,Action Congress of Nigeria,813,Lagos Island II,House of Representatives,Member,Federal Representative
456,YAKUB ABIOUDUN AKANNI BALOGUN,2013-07-31,2015-05-29,2011,5631,All Progressives Congress (APC),813,Lagos Island II,House of Representatives,Member,Federal Representative
298,MICHAEL OPEYEMI BAMIDELE,2011-05-29,2013-07-30,2011,2750,Action Congress of Nigeria,684,Ado Ekiti/Irepodun/Ifelodun,House of Representatives,Member,Federal Representative
298,MICHAEL OPEYEMI BAMIDELE,2013-07-31,2015-05-29,2011,5606,All Progressives Congress (APC),684,Ado Ekiti/Irepodun/Ifelodun,House of Representatives,Member,Federal Representative
458,YAKUBU UMARU BARDE,2003,2003-05-29,1999,3095,Peoples Democratic Party,973,Abuja,House of Representatives,Member,Federal Representative
458,YAKUBU UMARU BARDE,2003-05-29,2007,2003,3095,Peoples Democratic Party,973,Abuja,House of Representatives,Member,Federal Representative
458,YAKUBU UMARU BARDE,2011-05-29,2015-05-29,2011,3095,Peoples Democratic Party,815,Chikun/Kajuru,House of Representatives,Member,Federal Representative
243,ISAH SALIHU BASHIR,2007-05-29,2011-05-29,2007,3001,Peoples Democratic Party,,,House of Representatives,Member,Federal Representative
243,ISAH SALIHU BASHIR,2011-05-29,2014,2011,3001,Peoples Democratic Party,645,Tangaza/Gudu,House of Representatives,Member,Federal Representative
771,ASABE VILITA BASHIR,1979-05-29,1983-05-29,1979,6439,All Progressives Congress (APC),748,Damboa/Gwoza/Chibok,House of Representatives,Member,Federal Representative
771,ASABE VILITA BASHIR,1983-05-29,1992-05-29,1983,6439,All Progressives Congress (APC),748,Damboa/Gwoza/Chibok,House of Representatives,Member,Federal Representative
771,ASABE VILITA BASHIR,1992-05-29,1998-05-29,1992,6439,All Progressives Congress (APC),748,Damboa/Gwoza/Chibok,House of Representatives,Member,Federal Representative
771,ASABE VILITA BASHIR,1998-05-29,1999-05-29,1998,6439,All Progressives Congress (APC),748,Damboa/Gwoza/Chibok,House of Representatives,Member,Federal Representative
771,ASABE VILITA BASHIR,1999-05-29,2003-05-29,1999,6439,All Progressives Congress (APC),748,Damboa/Gwoza/Chibok,House of Representatives,Member,Federal Representative
771,ASABE VILITA BASHIR,2003-05-29,2007-05-29,2003,6439,All Progressives Congress (APC),748,Damboa/Gwoza/Chibok,House of Representatives,Member,Federal Representative
771,ASABE VILITA BASHIR,2007-05-29,2011-05-29,2007,6439,All Progressives Congress (APC),748,Damboa/Gwoza/Chibok,House of Representatives,Member,Federal Representative
771,ASABE VILITA BASHIR,2011-05-29,2015-05-29,2011,6439,All Progressives Congress (APC),748,Damboa/Gwoza/Chibok,House of Representatives,Member,Federal Representative
105,BABALE BASHIR,2011-05-29,2014,2011,2936,Peoples Democratic Party,540,Minjibir/Ungogo,House of Representatives,Member,Federal Representative
468,ZAPHANIAH JISALO BITRUS,2011-05-29,2015-05-29,2011,3100,Peoples Democratic Party,822,Abuja municipal/Bwari,House of Representatives,Member,Federal Representative
373,PETER GUMTHA BIYE,2011-05-29,2013-07-30,2011,2818,All Nigeria Peoples Party,748,Damboa/Gwoza/Chibok,House of Representatives,Member,Federal Representative
373,PETER GUMTHA BIYE,2013-07-31,2015-05-29,2011,5673,All Progressives Congress (APC),748,Damboa/Gwoza/Chibok,House of Representatives,Member,Federal Representative
129,BUKUYOLA TAOFEEK BURAIMO,2011-05-29,2013-07-30,2011,2732,Action Congress of Nigeria,560,Ikenne/Shagamu/Remo North,House of Representatives,Member,Federal Representative
129,BUKUYOLA TAOFEEK BURAIMO,2013-07-31,2015-05-29,2011,5589,All Progressives Congress (APC),560,Ikenne/Shagamu/Remo North,House of Representatives,Member,Federal Representative
358,OLAYEMI SIKIRU BUSARI,2011-05-29,2015-05-29,2011,2709,ACCORD,736,Egbeda/ Ona-Ara,House of Representatives,Member,Federal Representative
318,MUHTARI MUHAMMAD CHIROMAWA,2011-05-29,2014,2011,3029,Peoples Democratic Party,701,Kura/Madobi/Garun Mallam,House of Representatives,Member,Federal Representative
318,MUHTARI MUHAMMAD CHIROMAWA,2014,2015-05-29,2011,6863,All Progressives Congress (APC),701,Kura/Madobi/Garun Mallam,House of Representatives,Member,Federal Representative
347,OFORBUIKE GREGORY CHUKWUEGBO,2011-05-29,2015-05-29,2011,3047,Peoples Democratic Party,727,Enugu North/Enugu South,House of Representatives,Member,Federal Representative
185,GAMBO MUSA DAN-MUSA,2011-05-29,2013-07-30,2011,2853,Congress for Progressive Change,605,Batsari/Safana/Danmusa,House of Representatives,Member,Federal Representative
185,GAMBO MUSA DAN-MUSA,2013-07-31,2015-05-29,2011,5700,All Progressives Congress (APC),605,Batsari/Safana/Danmusa,House of Representatives,Member,Federal Representative
21,ABIMBOLA OLUWAFEMI DARAMOLA,2011-05-29,2013-07-30,2011,2714,Action Congress of Nigeria,481,Ikole/Oye,House of Representatives,Member,Federal Representative
21,ABIMBOLA OLUWAFEMI DARAMOLA,2013-07-31,2015-05-29,2011,5733,All Progressives Congress (APC),481,Ikole/Oye,House of Representatives,Member,Federal Representative
772,AMADI OGUERINWA DENIS,1979-05-29,1983-05-29,1979,6441,Peoples Democratic Party,730,Ezeagu/Udi,House of Representatives,Member,Federal Representative
772,AMADI OGUERINWA DENIS,1983-05-29,1992-05-29,1983,6441,Peoples Democratic Party,730,Ezeagu/Udi,House of Representatives,Member,Federal Representative
772,AMADI OGUERINWA DENIS,1992-05-29,1998-05-29,1992,6441,Peoples Democratic Party,730,Ezeagu/Udi,House of Representatives,Member,Federal Representative
772,AMADI OGUERINWA DENIS,1998-05-29,1999-05-29,1998,6441,Peoples Democratic Party,730,Ezeagu/Udi,House of Representatives,Member,Federal Representative
772,AMADI OGUERINWA DENIS,1999-05-29,2003-05-29,1999,6441,Peoples Democratic Party,730,Ezeagu/Udi,House of Representatives,Member,Federal Representative
772,AMADI OGUERINWA DENIS,2003-05-29,2007-05-29,2003,6441,Peoples Democratic Party,730,Ezeagu/Udi,House of Representatives,Member,Federal Representative
772,AMADI OGUERINWA DENIS,2007-05-29,2011-05-29,2007,6441,Peoples Democratic Party,730,Ezeagu/Udi,House of Representatives,Member,Federal Representative
772,AMADI OGUERINWA DENIS,2011-05-29,2015-05-29,2011,6441,Peoples Democratic Party,730,Ezeagu/Udi,House of Representatives,Member,Federal Representative
204,HAMZA DALHAT,2011-05-29,2013-07-30,2011,2855,Congress for Progressive Change,615,Batagarawa/Charanchi/Rimi,House of Representatives,Member,Federal Representative
204,HAMZA DALHAT,2013-07-31,2015-05-29,2011,5702,All Progressives Congress (APC),615,Batagarawa/Charanchi/Rimi,House of Representatives,Member,Federal Representative
154,DANTONG GYANG DALYOP,2003,2003-05-29,1999,3124,Peoples Democratic Party,973,Abuja,House of Representatives,Member,Federal Representative
154,DANTONG GYANG DALYOP,2003-05-29,2007,2003,3124,Peoples Democratic Party,973,Abuja,House of Representatives,Member,Federal Representative
113,BASSEY DAN-ABIA,2011-05-29,2015-05-29,2011,2939,Peoples Democratic Party,546,Eket/Onna/Esit Eket/Ibeno,House of Representatives,Member,Federal Representative
9,ABDULLAHI MOHAMMED DAN-ALKALI,2011-05-29,2015-05-29,2011,2897,Peoples Democratic Party,471,Fakai/Sakaba/Wasagu/Danko/Zuru,House of Representatives,Member,Federal Representative
181,FORT IFEANYI DIKE,2011-05-29,2015-05-29,2011,2976,Peoples Democratic Party,602,Ihiala,House of Representatives,Member,Federal Representative
211,HASSAN KAKU EL-BADAWY,2007-05-29,2011-05-29,2007,2805,All Nigeria Peoples Party,621,Bade/Jakusko,House of Representatives,Member,Federal Representative
211,HASSAN KAKU EL-BADAWY,2011-05-29,2013-07-30,2011,2805,All Nigeria Peoples Party,621,Bade/Jakusko,House of Representatives,Member,Federal Representative
211,HASSAN KAKU EL-BADAWY,2013-07-31,2015-05-29,2011,5660,All Progressives Congress (APC),621,Bade/Jakusko,House of Representatives,Member,Federal Representative
247,ISMAIL INAH HUSSAIN,2011-05-29,2015-05-29,2011,3004,Peoples Democratic Party,649,Idah/Igalamela Odolu/Ibaji/ Ofu,House of Representatives,Member,Federal Representative
409,STELLA OLUWAROTIMI AYAMARA DORGU,2012-04-14,2015-05-29,2011,3074,Peoples Democratic Party,782,Sagbama/Ekeremor,House of Representatives,Member,Federal Representative
747,DIRI DOUYE,2015-05,2015-05-29,2011,6382,Peoples Democratic Party,810,Yenagoa/Kolokuna/Opokuma,House of Representatives,Member,Federal Representative
465,YUSUFU SALE DUNARI,2003,2003-05-29,1999,3098,Peoples Democratic Party,973,Abuja,House of Representatives,Member,Federal Representative
465,YUSUFU SALE DUNARI,2003-05-29,2007,2003,3098,Peoples Democratic Party,973,Abuja,House of Representatives,Member,Federal Representative
465,YUSUFU SALE DUNARI,2011-05-29,2015-05-29,2011,3098,Peoples Democratic Party,820,Mallam Madori/Kaugama,House of Representatives,Member,Federal Representative
269,KINGSLEY SUNDAY EBANYI,2011-05-29,2015-05-29,2011,3015,Peoples Democratic Party,669,Enugu East/Isi Uzo,House of Representatives,Member,Federal Representative
470,MUTU NICHOLAS EBOMO,1999,1999-05-29,1998,5462,Peoples Democratic Party,711,Bomadi/Patani,House of Representatives,Member,Federal Representative
470,MUTU NICHOLAS EBOMO,1999-05-29,2003,1999,5462,Peoples Democratic Party,711,Bomadi/Patani,House of Representatives,Member,Federal Representative
470,MUTU NICHOLAS EBOMO,2003,2003-05-29,1999,5462,Peoples Democratic Party,711,Bomadi/Patani,House of Representatives,Member,Federal Representative
470,MUTU NICHOLAS EBOMO,2003-05-29,2007-05-29,2003,5462,Peoples Democratic Party,711,Bomadi/Patani,House of Representatives,Member,Federal Representative
470,MUTU NICHOLAS EBOMO,2007-05-29,2011-05-29,2007,5462,Peoples Democratic Party,711,Bomadi/Patani,House of Representatives,Member,Federal Representative
470,MUTU NICHOLAS EBOMO,2011-05-29,2015-05-29,2011,5462,Peoples Democratic Party,711,Bomadi/Patani,House of Representatives,Member,Federal Representative
150,DANIEL AKPAN EFFIONG,2011-05-29,2015-05-29,2011,2959,Peoples Democratic Party,576,Etinan/Nsit Ibom/Nsit ubium,House of Representatives,Member,Federal Representative
239,ISAH DOBI EGAH,1979-05-29,1983-05-29,1979,3002,Peoples Democratic Party,973,Abuja,House of Representatives,Member,Federal Representative
239,ISAH DOBI EGAH,1983-05-29,1992-05-29,1983,3002,Peoples Democratic Party,973,Abuja,House of Representatives,Member,Federal Representative
239,ISAH DOBI EGAH,1992-05-29,1998-05-29,1992,3002,Peoples Democratic Party,973,Abuja,House of Representatives,Member,Federal Representative
239,ISAH DOBI EGAH,1998-05-29,1999-05-29,1998,3002,Peoples Democratic Party,973,Abuja,House of Representatives,Member,Federal Representative
239,ISAH DOBI EGAH,1999-05-29,2003-05-29,1999,3002,Peoples Democratic Party,973,Abuja,House of Representatives,Member,Federal Representative
239,ISAH DOBI EGAH,2003-05-29,2007-05-29,2003,3002,Peoples Democratic Party,973,Abuja,House of Representatives,Member,Federal Representative
239,ISAH DOBI EGAH,2007-05-29,2011-05-29,2007,3002,Peoples Democratic Party,973,Abuja,House of Representatives,Member,Federal Representative
239,ISAH DOBI EGAH,2011-05-29,2015-05-29,2011,3002,Peoples Democratic Party,646,Abaji/Gwagwalada/Kwali/Kuje,House of Representatives,Member,Federal Representative
239,ISAH DOBI EGAH,2011-05-29,2015-05-29,2011,3002,Peoples Democratic Party,973,Abuja,House of Representatives,Member,Federal Representative
717,IBORO ASUQUO EKANEM,2015-05,2015-05-29,2011,6305,Peoples Democratic Party,638,Ikono/Ini,House of Representatives,Member,Federal Representative
172,EWA-HENSHAW BASSEY EKO,2011-05-29,2015-05-29,2011,2972,Peoples Democratic Party,594,Yakurr/Abi,House of Representatives,Member,Federal Representative
162,EMMANUEL BARTHOLOMEW EKON,2011-05-29,2015-05-29,2011,2965,Peoples Democratic Party,585,Abak/Etim Ekpo/Ika,House of Representatives,Member,Federal Representative
163,EMMANUEL ETIM EKPENYONG,2011-05-29,2013-07-30,2011,2734,Action Congress of Nigeria,586,Uyo/Uruan/Nsit Atai/Ibesikpo Asutan,House of Representatives,Member,Federal Representative
163,EMMANUEL ETIM EKPENYONG,2013-07-31,2015-05-29,2011,5591,All Progressives Congress (APC),586,Uyo/Uruan/Nsit Atai/Ibesikpo Asutan,House of Representatives,Member,Federal Representative
427,UCHE LILIAN EKWUNIFE,2011-05-29,2014-08-03,2011,2838,All Progressives Grand Alliance,796,Njikoka/Dunukofia/Anaocha,House of Representatives,Member,Federal Representative
427,UCHE LILIAN EKWUNIFE,2014-08-03,2015-05-29,2011,5815,Peoples Democratic Party,796,Njikoka/Dunukofia/Anaocha,House of Representatives,Member,Federal Representative
128,BRIGHT TAMUNO GOGO,2011-05-29,2015-05-29,2011,2949,Peoples Democratic Party,559,Okrika/Ogu-Bolo,House of Representatives,Member,Federal Representative
337,NDUDI GODWIN ELUMELU,2011-05-29,2015-05-29,2011,3042,Peoples Democratic Party,719,Aniocha North/Aniocha South/Oshimili North/Oshimili South,House of Representatives,Member,Federal Representative
56,NNAJI GILBERT EMEKA,2003,2003-05-29,1999,3109,Peoples Democratic Party,973,Abuja,House of Representatives,Member,Federal Representative
56,NNAJI GILBERT EMEKA,2003-05-29,2007-05-29,2003,3109,Peoples Democratic Party,973,Abuja,House of Representatives,Member,Federal Representative
56,NNAJI GILBERT EMEKA,2007-05-29,2011,2007,3109,Peoples Democratic Party,973,Abuja,House of Representatives,Member,Federal Representative
760,KEHINDE AGBOOLA EMMANUEL,1979-05-29,1983-05-29,1979,6414,Peoples Democratic Party,481,Ikole/Oye,House of Representatives,Member,Federal Representative
760,KEHINDE AGBOOLA EMMANUEL,1983-05-29,1992-05-29,1983,6414,Peoples Democratic Party,481,Ikole/Oye,House of Representatives,Member,Federal Representative
760,KEHINDE AGBOOLA EMMANUEL,1992-05-29,1998-05-29,1992,6414,Peoples Democratic Party,481,Ikole/Oye,House of Representatives,Member,Federal Representative
760,KEHINDE AGBOOLA EMMANUEL,1998-05-29,1999-05-29,1998,6414,Peoples Democratic Party,481,Ikole/Oye,House of Representatives,Member,Federal Representative
760,KEHINDE AGBOOLA EMMANUEL,1999-05-29,2003-05-29,1999,6414,Peoples Democratic Party,481,Ikole/Oye,House of Representatives,Member,Federal Representative
760,KEHINDE AGBOOLA EMMANUEL,2003-05-29,2007-05-29,2003,6414,Peoples Democratic Party,481,Ikole/Oye,House of Representatives,Member,Federal Representative
760,KEHINDE AGBOOLA EMMANUEL,2007-05-29,2011-05-29,2007,6414,Peoples Democratic Party,481,Ikole/Oye,House of Representatives,Member,Federal Representative
760,KEHINDE AGBOOLA EMMANUEL,2011-05-29,2015-05-29,2011,6414,Peoples Democratic Party,481,Ikole/Oye,House of Representatives,Member,Federal Representative
156,DAVID DAVEMATICS OMBUGADU EMMANUEL,2011-05-29,2013-07-30,2011,2852,Congress for Progressive Change,580,Akwanga/Nassarawa Eggon/Wamba,House of Representatives,Member,Federal Representative
156,DAVID DAVEMATICS OMBUGADU EMMANUEL,2013-07-31,2015-05-29,2011,5699,All Progressives Congress (APC),580,Akwanga/Nassarawa Eggon/Wamba,House of Representatives,Member,Federal Representative
364,OMOSULE ENIOTIOLORUNDA,2011-05-29,2015-05-29,2011,2894,Labour Party,741,Owo/Ose,House of Representatives,Member,Federal Representative
169,ENEKOROGHA PENAWEI FRANCIS,2011-05-29,2015-05-29,2011,2970,Peoples Democratic Party,592,Burutu,House of Representatives,Member,Federal Representative
256,JOHN ENOH OWAN ENOH,2011-05-29,2015-05-29,2011,3008,Peoples Democratic Party,657,Obubra/Etung,House of Representatives,Member,Federal Representative
32,ADAMU OCHEPO ENTONU,2011-05-29,2015-05-29,2011,2906,Peoples Democratic Party,491,Apa/Agatu,House of Representatives,Member,Federal Representative
441,USMAN NENADI ESTHER,1998,1998,1992,3163,Peoples Democratic Party,978,Kachia - Kagarko Fed. Constituency,House of Representatives,Member,Federal Representative
139,CHRISTOPHER SUNDAY ETA,2011-05-29,2015-05-29,2011,2954,Peoples Democratic Party,568,Boki/Ikom,House of Representatives,Member,Federal Representative
103,AZODO OKWUNNA EUCHARIA,2011-05-29,2015-05-29,2011,2935,Peoples Democratic Party,538,Aguata,House of Representatives,Member,Federal Representative
353,OJAKOVO OBORO OMAVOWAN EVELYN,2007-05-29,2011-05-29,2007,3050,Peoples Democratic Party,732,Okpe/Sapele/Uvwie,House of Representatives,Member,Federal Representative
353,OJAKOVO OBORO OMAVOWAN EVELYN,2011-05-29,2015-05-29,2011,3050,Peoples Democratic Party,732,Okpe/Sapele/Uvwie,House of Representatives,Member,Federal Representative
694,Sopuluchukwu E. Ezeonwuka,2011-05-29,2015-05-29,2011,6251,Peoples Democratic Party,550,Orumba North/Orumba South,House of Representatives,Member,Federal Representative
286,MADAKI AHMED GOLOLO,2011-05-29,2015-05-29,2011,3019,Peoples Democratic Party,676,Gamawa,House of Representatives,Member,Federal Representative
