statement,id,name,constituency_id,constituency,party_id,party,start_date,end_date,term
Q1390688-1c5abb35-48dd-5c01-6cf3-43fb0b1b4eaa,Q1390688,Michael Noonan,Q6549243,Limerick City,Q247135,Fine Gael,2016-03-10,"",32
Q1390688-3E0A8783-1E32-45E9-9D9B-4A3EFDBD6866,Q1390688,Michael Noonan,Q6549257,Limerick East,Q247135,Fine Gael,2007-06-14,2011-02-01,30
Q1390688-4D4EF7CC-64FC-42EB-90D0-568152114DB9,Q1390688,Michael Noonan,Q6549243,Limerick City,Q247135,Fine Gael,2011-03-09,2016-02-03,31
Q1390688-4e250910-484c-af30-5dd3-bcb0d3fbba4f,Q1390688,Michael Noonan,Q6549257,Limerick East,Q247135,Fine Gael,2002-06-06,2007-04-26,29
Q1390688-50da4450-44f3-8e4f-0421-b59d533ebbb9,Q1390688,Michael Noonan,Q6549257,Limerick East,Q247135,Fine Gael,1982-03-09,1982-11-04,23
Q1390688-672473fe-481e-6ee2-926d-41a88c5ee0d3,Q1390688,Michael Noonan,Q6549257,Limerick East,Q247135,Fine Gael,1982-12-14,1987-01-20,24
Q1390688-9b489916-4be0-1984-5c32-721e99b16d72,Q1390688,Michael Noonan,Q6549257,Limerick East,Q247135,Fine Gael,1997-06-26,2002-04-25,28
Q1390688-c03737e7-4e90-9adf-f74e-5168a34d6ae2,Q1390688,Michael Noonan,Q6549257,Limerick East,Q247135,Fine Gael,1992-12-14,1997-05-15,27
Q1390688-c2f3f810-4e3a-264f-53a8-b2ab5d4890e5,Q1390688,Michael Noonan,Q6549257,Limerick East,Q247135,Fine Gael,1987-03-10,1989-05-25,25
Q1390688-e8b80c8b-44a1-1b83-9014-e88b96656449,Q1390688,Michael Noonan,Q6549257,Limerick East,Q247135,Fine Gael,1989-06-29,1992-11-05,26
Q1399304-33C65816-91FD-4FF6-8619-C7C03BEBECC3,Q1399304,Michael O'Kennedy,Q3083080,Tipperary North,Q216517,Fianna Fáil,1977-07-05,1981-05-21,21
Q1399304-3E9F4E38-CD22-4368-B5AF-3F5E0BCC3E0D,Q1399304,Michael O'Kennedy,Q3083080,Tipperary North,Q216517,Fianna Fáil,1982-12-14,1987-01-20,24
Q1399304-562C93CA-B105-4128-BF5A-105D14AEF696,Q1399304,Michael O'Kennedy,Q3083080,Tipperary North,Q216517,Fianna Fáil,1997-06-26,2002-04-25,28
Q1399304-5760BD7C-884F-42EA-9D4F-894CB1607677,Q1399304,Michael O'Kennedy,Q3083080,Tipperary North,Q216517,Fianna Fáil,1973-03-14,1977-05-25,20
Q1399304-5D83869E-6563-4749-A126-094A9FF6BEC5,Q1399304,Michael O'Kennedy,Q3083080,Tipperary North,Q216517,Fianna Fáil,1982-03-09,1982-11-04,23
Q1399304-A9C316AF-B674-4C3E-BA6D-0E5D4A978198,Q1399304,Michael O'Kennedy,Q3083080,Tipperary North,Q216517,Fianna Fáil,1989-06-29,1992-11-05,26
Q1399304-C2EA9096-EE55-442F-95E1-4FAFEE0D5B46,Q1399304,Michael O'Kennedy,Q3083080,Tipperary North,Q216517,Fianna Fáil,1987-03-10,1989-05-25,25
Q1399396-167D0675-6DF7-4245-BFA8-329312CB5912,Q1399396,Proinsias De Rossa,Q2531985,Dublin North–West,Q1860218,Workers' Party of Ireland,1982-12-14,1987-01-20,24
Q1399396-41898362-48C3-49D0-89D7-9A7508CCC325,Q1399396,Proinsias De Rossa,Q2531985,Dublin North–West,Q503614,Labour Party,1999-01-24,2002-04-25,28
Q1399396-44D20E7E-C49F-4C76-B090-C65421476FFE,Q1399396,Proinsias De Rossa,Q2531985,Dublin North–West,Q1860218,Workers' Party of Ireland,1982-03-09,1982-11-04,23
Q1399396-801EB086-12C8-46AE-98A4-6382CA954CFD,Q1399396,Proinsias De Rossa,Q2531985,Dublin North–West,Q1185856,Democratic Left,1997-06-26,1999-01-24,28
Q1399396-B01687EB-6251-48F6-8692-E40FC1F5B060,Q1399396,Proinsias De Rossa,Q2531985,Dublin North–West,Q1860218,Workers' Party of Ireland,1987-03-10,1989-05-25,25
Q1399396-B74A3ED4-2A6C-4F35-8FA7-8ED02C2DF6BA,Q1399396,Proinsias De Rossa,Q2531985,Dublin North–West,Q1860218,Workers' Party of Ireland,1989-06-29,1992-11-05,26
Q1399396-C96AC9E0-C4C5-4AD6-A068-2DF374B5E176,Q1399396,Proinsias De Rossa,Q2531985,Dublin North–West,Q1185856,Democratic Left,1992-12-14,1997-05-15,27
Q1405662-0E4D0A21-BDAC-4375-9CAA-E2207A99BC85,Q1405662,Gay Mitchell,Q5310969,Dublin South–Central,Q247135,Fine Gael,1997-06-26,2002-04-25,28
Q1405662-0EDC763A-39AC-411B-AADE-342A3402DD24,Q1405662,Gay Mitchell,Q5310969,Dublin South–Central,Q247135,Fine Gael,1992-12-14,1997-05-15,27
Q1405662-28414138-B3CA-4D8B-9FFD-955A786DF4C7,Q1405662,Gay Mitchell,Q5310969,Dublin South–Central,Q247135,Fine Gael,1982-03-09,1982-11-04,23
Q1405662-475836FF-CA8E-4AC9-9905-C0BEE5917351,Q1405662,Gay Mitchell,Q5310969,Dublin South–Central,Q247135,Fine Gael,1981-06-30,1982-01-27,22
Q1405662-9BA13204-F00E-4C5E-8462-2FAADE3518C1,Q1405662,Gay Mitchell,Q5310969,Dublin South–Central,Q247135,Fine Gael,1987-03-10,1989-05-25,25
Q1405662-D20D3711-0FA4-48BF-BAB0-4A137D32CCC1,Q1405662,Gay Mitchell,Q5310969,Dublin South–Central,Q247135,Fine Gael,1982-12-14,1987-01-20,24
Q1405662-DA2410DB-93AE-412E-9C29-666367A290B0,Q1405662,Gay Mitchell,Q5310969,Dublin South–Central,Q247135,Fine Gael,2002-06-06,2007-04-26,29
Q1405662-E15564AA-196C-4B24-99D1-090CA999C3E0,Q1405662,Gay Mitchell,Q5310969,Dublin South–Central,Q247135,Fine Gael,1989-06-29,1992-11-05,26
Q1406221-22AF7456-19F7-4FDB-923C-ADC0695F9133,Q1406221,Fergus O'Brien,Q5310969,Dublin South–Central,Q247135,Fine Gael,1977-07-05,1981-05-21,21
Q1406221-5E3B7305-A44C-4BA0-A5D6-2EE94A89317F,Q1406221,Fergus O'Brien,Q5310969,Dublin South–Central,Q247135,Fine Gael,1981-06-30,1982-01-27,22
Q1406221-64B4E2F9-D1A4-4E18-B49F-223CA41C56EF,Q1406221,Fergus O'Brien,Q5310969,Dublin South–Central,Q247135,Fine Gael,1987-03-10,1989-05-25,25
Q1406221-8946F778-A5F6-47CF-BFA5-D4372B3C44A0,Q1406221,Fergus O'Brien,Q5310969,Dublin South–Central,Q247135,Fine Gael,1989-06-29,1992-11-05,26
Q1406221-D6B2531C-2AC2-4A45-97B8-7346A9D94C07,Q1406221,Fergus O'Brien,Q5310970,Dublin South–East,Q247135,Fine Gael,1973-03-14,1977-05-25,20
Q1406221-E4ACEED1-D770-4533-8F00-AE729D510C3A,Q1406221,Fergus O'Brien,Q5310969,Dublin South–Central,Q247135,Fine Gael,1982-12-14,1987-01-20,24
Q1410728-044C699D-1F20-48E7-AE0A-E9F633F3F061,Q1410728,Noel Ahern,Q2531985,Dublin North–West,Q216517,Fianna Fáil,1997-06-26,2002-04-25,28
Q1410728-1568FFC8-4B91-4C10-BB25-DB31D51E0E9F,Q1410728,Noel Ahern,Q2531985,Dublin North–West,Q216517,Fianna Fáil,2002-06-06,2007-04-26,29
Q1410728-B8E7623B-2651-4BF6-B6E6-6F5D4878397A,Q1410728,Noel Ahern,Q2531985,Dublin North–West,Q216517,Fianna Fáil,1992-12-14,1997-05-15,27
Q1410728-D03EA5BC-B91A-45C3-A3D5-CB3A27CD4333,Q1410728,Noel Ahern,Q2531985,Dublin North–West,Q216517,Fianna Fáil,2007-06-14,2011-02-01,30
Q1417808-87EACA27-D638-43F6-848D-2E7899B97F20,Q1417808,Richie Ryan,Q5310954,Dublin Rathmines West,Q247135,Fine Gael,1977-07-05,1981-05-21,21
Q1417808-AD83ACB4-9E5F-4ECE-863D-D7621EDAD689,Q1417808,Richie Ryan,Q5310970,Dublin South–East,Q247135,Fine Gael,1981-06-30,1982-01-27,22
Q1417808-C38A9890-1AFA-4657-9629-312AA85D56ED,Q1417808,Richie Ryan,Q5310969,Dublin South–Central,Q247135,Fine Gael,1973-03-14,1977-05-25,20
Q1418534-AEBC1C93-4FE4-4AC2-BE7C-4ADF1891D666,Q1418534,Fiona O'Malley,Q5320426,Dún Laoghaire,Q661973,Progressive Democrats,2002-06-06,2007-04-26,29
Q1425313-050E0C14-208C-4CB9-B67A-A52DB0203633,Q1425313,Garret FitzGerald,Q5310970,Dublin South–East,Q247135,Fine Gael,1987-03-10,1989-05-25,25
Q1425313-0A86A1F0-B7DE-487E-A61B-907B8DA5E117,Q1425313,Garret FitzGerald,Q5310970,Dublin South–East,Q247135,Fine Gael,1982-03-09,1982-11-04,23
Q1425313-42D221FE-1C86-48CF-A416-AFAA2F9E6C98,Q1425313,Garret FitzGerald,Q5310970,Dublin South–East,Q247135,Fine Gael,1973-03-14,1977-05-25,20
Q1425313-455BB40D-FE89-47DB-8737-B078E3BF8F30,Q1425313,Garret FitzGerald,Q5310970,Dublin South–East,Q247135,Fine Gael,1989-06-29,1992-11-05,26
Q1425313-708AC656-AAAD-4906-9665-0E30F023AC6A,Q1425313,Garret FitzGerald,Q5310970,Dublin South–East,Q247135,Fine Gael,1982-12-14,1987-01-20,24
Q1425313-768B33DD-D17F-4C39-AF80-BEB8DE66AFAE,Q1425313,Garret FitzGerald,Q5310970,Dublin South–East,Q247135,Fine Gael,1981-06-30,1982-01-27,22
Q1425313-78BE3199-104C-4182-ADB6-11216A5F8000,Q1425313,Garret FitzGerald,Q5310970,Dublin South–East,Q247135,Fine Gael,1977-07-05,1981-05-21,21
Q1443220-030B8E42-EA79-4C44-8F69-05CC6DB87B5B,Q1443220,Frank Fahey,Q2251639,Galway West,Q216517,Fianna Fáil,1997-06-26,2002-04-25,28
Q1443220-1796A6D0-2D78-431C-B254-887A8D29CD7B,Q1443220,Frank Fahey,Q2251639,Galway West,Q216517,Fianna Fáil,2007-06-14,2011-02-01,30
Q1443220-64A6089A-D8FD-4DEF-AF13-A61CF3203F0B,Q1443220,Frank Fahey,Q2251639,Galway West,Q216517,Fianna Fáil,2002-06-06,2007-04-26,29
Q1443220-7ED79470-77C9-473A-B3EE-0785D056ED52,Q1443220,Frank Fahey,Q2251639,Galway West,Q216517,Fianna Fáil,1987-03-10,1989-05-25,25
Q1443220-CFFB9E4C-4F39-4B36-A12C-7B29CC7D4215,Q1443220,Frank Fahey,Q2251639,Galway West,Q216517,Fianna Fáil,1989-06-29,1992-11-05,26
Q1443220-D2A1C99E-5808-48B5-BD85-BD433D5B1A34,Q1443220,Frank Fahey,Q2251639,Galway West,Q216517,Fianna Fáil,1982-12-14,1987-01-20,24
Q1443220-ECD5325F-1C5F-4DFE-958A-59470123397D,Q1443220,Frank Fahey,Q2251639,Galway West,Q216517,Fianna Fáil,1982-03-09,1982-11-04,23
Q1443237-5B752277-8EF8-4289-80E2-947D3F543DD9,Q1443237,Frank Feighan,Q7367589,Roscommon–South Leitrim,Q247135,Fine Gael,2011-03-09,2016-02-03,31
Q1443237-c3276cab-41f4-8af8-a2f3-6a1314a52a1a,Q1443237,Frank Feighan,Q7367589,Roscommon–South Leitrim,Q247135,Fine Gael,2007-06-14,2011-02-01,30
Q1459247-764EBC2C-F4AA-428D-A24F-9513FF7FED13,Q1459247,Niamh Bhreathnach,Q5320426,Dún Laoghaire,Q503614,Labour Party,1992-12-14,1997-05-15,27
Q1468230-0556378A-78D3-43CA-939B-877386898A3D,Q1468230,Michael J. Noonan,Q2537687,Limerick West,Q216517,Fianna Fáil,1982-12-14,1987-01-20,24
Q1468230-0C41E6B9-005C-4E5D-B4D5-05F3233C3AF4,Q1468230,Michael J. Noonan,Q2537687,Limerick West,Q216517,Fianna Fáil,1992-12-14,1997-05-15,27
Q1468230-1328A446-0A2D-4B7E-9E00-C768BC3080DD,Q1468230,Michael J. Noonan,Q2537687,Limerick West,Q216517,Fianna Fáil,1981-06-30,1982-01-27,22
Q1468230-59E5E78D-9137-47E1-9D69-826FF77C88D7,Q1468230,Michael J. Noonan,Q2537687,Limerick West,Q216517,Fianna Fáil,1973-03-14,1977-05-25,20
Q1468230-6813D63C-BE12-4723-8C6F-CFAE4F2B8BEA,Q1468230,Michael J. Noonan,Q2537687,Limerick West,Q216517,Fianna Fáil,1977-07-05,1981-05-21,21
Q1468230-A38E73F3-0019-410D-8A3F-E2A2F67B6920,Q1468230,Michael J. Noonan,Q2537687,Limerick West,Q216517,Fianna Fáil,1989-06-29,1992-11-05,26
Q1468230-CF2ADE10-90FD-4F69-B05C-00E2F105E4B5,Q1468230,Michael J. Noonan,Q2537687,Limerick West,Q216517,Fianna Fáil,1982-03-09,1982-11-04,23
Q1468230-F3F4C081-07BC-425C-99BA-BAB2D78B8402,Q1468230,Michael J. Noonan,Q2537687,Limerick West,Q216517,Fianna Fáil,1987-03-10,1989-05-25,25
Q1474714-3A4DC151-3A9C-40A7-9895-F53C39913D46,Q1474714,Paul Gogarty,Q2641881,Dublin Mid–West,Q831015,Green Party,2002-06-06,2007-04-26,29
Q1474714-5F009A3E-C1A4-4A0D-8F5B-1BAFF3B8D001,Q1474714,Paul Gogarty,Q2641881,Dublin Mid–West,Q831015,Green Party,2007-06-14,2011-02-01,30
Q1499408-00f1e7ac-4d63-b7b7-fc84-11f137aa9de6,Q1499408,Shane McEntee,Q6804304,Meath,Q247135,Fine Gael,2005-03-11,2007-04-26,29
Q1499408-429B6380-2BB6-4797-BFF5-41C6CC21CDA6,Q1499408,Shane McEntee,Q1929591,Meath East,Q247135,Fine Gael,2011-03-09,2012-12-21,31
Q1499408-5b667cbd-45ae-5798-eb6a-2b64ab1983a4,Q1499408,Shane McEntee,Q1929591,Meath East,Q247135,Fine Gael,2007-06-14,2011-02-01,30
Q1501146-68FEFFFA-9004-4587-9137-1B64594EC935,Q1501146,Gemma Hussey,Q2380581,Wicklow,Q247135,Fine Gael,1982-12-14,1987-01-20,24
Q1501146-B5FF31B6-3C6F-42FF-B0C9-F0EB15A2B8C5,Q1501146,Gemma Hussey,Q2380581,Wicklow,Q247135,Fine Gael,1982-03-09,1982-11-04,23
Q1501146-DDD4612B-3B08-480B-87E5-BBC7B14EB0D2,Q1501146,Gemma Hussey,Q2380581,Wicklow,Q247135,Fine Gael,1987-03-10,1989-05-25,25
Q1501385-8971C3A7-5D4D-434F-9D7F-9CC71C927586,Q1501385,Gene Fitzgerald,Q2635304,Cork South–Central,Q216517,Fianna Fáil,1981-06-30,1982-01-27,22
Q1501385-900A5DDA-5DF2-44BF-A22F-4A82E1198F89,Q1501385,Gene Fitzgerald,Q5170803,Cork Mid,Q216517,Fianna Fáil,1973-03-14,1977-05-25,20
Q1501385-C75D1154-E913-46E1-903F-EC3C2512A470,Q1501385,Gene Fitzgerald,Q2635304,Cork South–Central,Q216517,Fianna Fáil,1982-12-14,1987-01-20,24
Q1501385-DFE98DB7-8028-461C-AF8E-3CB7B1A75A57,Q1501385,Gene Fitzgerald,Q5170803,Cork Mid,Q216517,Fianna Fáil,1977-07-05,1981-05-21,21
Q1501385-F9A045CA-5C98-41CD-A361-98353344019F,Q1501385,Gene Fitzgerald,Q2635304,Cork South–Central,Q216517,Fianna Fáil,1982-03-09,1982-11-04,23
Q1507132-1C735138-3AAE-469F-802A-5691A263C30A,Q1507132,George Colley,Q2913560,Dublin North–Central,Q216517,Fianna Fáil,1973-03-14,1977-05-25,20
Q1507132-1F9AA1FD-8132-41C5-84AA-F5E24919F2F2,Q1507132,George Colley,Q2622823,Dublin Central,Q216517,Fianna Fáil,1982-12-14,1983-09-17,24
Q1507132-4DAD4605-0743-483F-9DFA-43A2636AC6BD,Q1507132,George Colley,Q2622823,Dublin Central,Q216517,Fianna Fáil,1982-03-09,1982-11-04,23
Q1507132-91F5DA73-1B52-4E68-8285-2E6CCA9F33C4,Q1507132,George Colley,Q2622823,Dublin Central,Q216517,Fianna Fáil,1981-06-30,1982-01-27,22
Q1507132-EAAAAF31-80EF-488C-95D3-3545341C3690,Q1507132,George Colley,Q5310862,Dublin Clontarf,Q216517,Fianna Fáil,1977-07-05,1981-05-21,21
Q1510129-10850D3D-2411-48EC-9733-288A902A0CA4,Q1510129,Gerard Brady,Q5310970,Dublin South–East,Q216517,Fianna Fáil,1982-03-09,1982-11-04,23
Q1510129-2D82559E-6C43-4A6F-AFEF-7610367EA4E9,Q1510129,Gerard Brady,Q5310970,Dublin South–East,Q216517,Fianna Fáil,1981-06-30,1982-01-27,22
Q1510129-9E93567E-7CFD-4207-86E9-726AE4772FE9,Q1510129,Gerard Brady,Q5310970,Dublin South–East,Q216517,Fianna Fáil,1987-03-10,1989-05-25,25
Q1510129-E741462A-2793-4263-9C49-38E5ABCFDA84,Q1510129,Gerard Brady,Q5310970,Dublin South–East,Q216517,Fianna Fáil,1989-06-29,1992-11-05,26
Q1510129-E92E8298-3F1D-4BC8-A739-8D4B23653EDD,Q1510129,Gerard Brady,Q5310970,Dublin South–East,Q216517,Fianna Fáil,1982-12-14,1987-01-20,24
Q1510129-F2E522E6-CE0B-4862-A42B-1935D5B6F130,Q1510129,Gerard Brady,Q5310954,Dublin Rathmines West,Q216517,Fianna Fáil,1977-07-05,1981-05-21,21
Q1514795-19EAE63B-EEE4-4135-ACAB-5E1AED576E79,Q1514795,Ivan Yates,Q3458611,Wexford,Q247135,Fine Gael,1997-06-26,2002-04-25,28
Q1514795-6EA7E164-5B0C-434C-A89E-78808E2C1677,Q1514795,Ivan Yates,Q3458611,Wexford,Q247135,Fine Gael,1982-12-14,1987-01-20,24
Q1514795-70F3B9DD-B61E-418E-A3D1-618A62BFD973,Q1514795,Ivan Yates,Q3458611,Wexford,Q247135,Fine Gael,1992-12-14,1997-05-15,27
Q1514795-AEEF2CF4-DF74-4B1B-B069-F8CA5DC37D3A,Q1514795,Ivan Yates,Q3458611,Wexford,Q247135,Fine Gael,1989-06-29,1992-11-05,26
Q1514795-CE702E68-8E10-4088-BB21-11E433E2E2C9,Q1514795,Ivan Yates,Q3458611,Wexford,Q247135,Fine Gael,1981-06-30,1982-01-27,22
Q1514795-DC712238-0DAE-4950-A472-D6B33CEFF731,Q1514795,Ivan Yates,Q3458611,Wexford,Q247135,Fine Gael,1982-03-09,1982-11-04,23
Q1514795-DFC940B4-CE6A-4109-800D-0AE8F90CA78B,Q1514795,Ivan Yates,Q3458611,Wexford,Q247135,Fine Gael,1987-03-10,1989-05-25,25
Q1514911-93031F23-693D-4087-B23D-B027C315F2D8,Q1514911,Gerry O'Sullivan,Q2357143,Cork North–Central,Q503614,Labour Party,1992-12-14,1994-08-05,27
Q1514911-ED46CF7A-E29C-44D7-9B5F-011C9578444F,Q1514911,Gerry O'Sullivan,Q2357143,Cork North–Central,Q503614,Labour Party,1989-06-29,1992-11-05,26
Q154550-10615A23-245C-4914-968B-FBD7DC49E1CB,Q154550,Bertie Ahern,Q5310891,Dublin Finglas,Q216517,Fianna Fáil,1977-07-05,1981-05-21,21
Q154550-62F57713-9D44-4996-942E-04844DD8811F,Q154550,Bertie Ahern,Q2622823,Dublin Central,Q216517,Fianna Fáil,2007-06-14,2011-02-01,30
Q154550-8E8B81A8-EF14-4D68-8472-7A3C5CB82619,Q154550,Bertie Ahern,Q2622823,Dublin Central,Q216517,Fianna Fáil,1982-03-09,1982-11-04,23
Q154550-8FB1C428-AF28-4A5F-9841-D1A56EB52C57,Q154550,Bertie Ahern,Q2622823,Dublin Central,Q216517,Fianna Fáil,1987-03-10,1989-05-25,25
Q154550-90EA5556-53CF-4D71-B76C-FA51CE304840,Q154550,Bertie Ahern,Q2622823,Dublin Central,Q216517,Fianna Fáil,1982-12-14,1987-01-20,24
Q154550-AA18012F-2CDA-4FF5-B8FA-7800EC0D0E90,Q154550,Bertie Ahern,Q2622823,Dublin Central,Q216517,Fianna Fáil,1992-12-14,1997-05-15,27
Q154550-BFC97A42-78CA-49FD-8D73-5662DD42974D,Q154550,Bertie Ahern,Q2622823,Dublin Central,Q216517,Fianna Fáil,1981-06-30,1982-01-27,22
Q154550-CF25A401-6E20-4311-BABC-6E452D27F1BE,Q154550,Bertie Ahern,Q2622823,Dublin Central,Q216517,Fianna Fáil,1989-06-29,1992-11-05,26
Q154550-D5DBACAE-5592-42F1-85A6-BA775BDE2718,Q154550,Bertie Ahern,Q2622823,Dublin Central,Q216517,Fianna Fáil,1997-06-26,2002-04-25,28
Q154550-DF6F99D4-E7A3-4F0A-AE24-BF317A2565D0,Q154550,Bertie Ahern,Q2622823,Dublin Central,Q216517,Fianna Fáil,2002-06-06,2007-04-26,29
Q1547762-0B1C2DA1-340A-4848-82A5-176CDEB7A327,Q1547762,Paddy O'Toole,Q6797506,Mayo East,Q247135,Fine Gael,1981-06-30,1982-01-27,22
Q1547762-5F40C37E-2B83-4A61-8FE1-26527F87FBF7,Q1547762,Paddy O'Toole,Q6797506,Mayo East,Q247135,Fine Gael,1982-03-09,1982-11-04,23
Q1547762-7E94DB81-3A24-411E-9F3E-8B7BC6C81D41,Q1547762,Paddy O'Toole,Q6797506,Mayo East,Q247135,Fine Gael,1982-12-14,1987-01-20,24
Q1547762-889CC5ED-3269-4134-AC54-17F7C53E2E3A,Q1547762,Paddy O'Toole,Q6797506,Mayo East,Q247135,Fine Gael,1977-07-05,1981-05-21,21
Q15491096-508572E7-FDE5-4BFA-B897-9A2796E36F2D,Q15491096,Michael Moynihan,Q2408892,Kerry South,Q503614,Labour Party,1981-06-30,1982-01-27,22
Q15491096-AC04B9D9-C3A0-4A0F-8169-E1DAEA425B6E,Q15491096,Michael Moynihan,Q2408892,Kerry South,Q503614,Labour Party,1982-12-14,1987-01-20,24
Q15491096-CE809A90-7BD9-45BD-B21C-4E318D799655,Q15491096,Michael Moynihan,Q2408892,Kerry South,Q503614,Labour Party,1989-06-29,1992-11-05,26
Q15491096-F4263071-E0F4-4D70-B5CD-7E473BFC68A3,Q15491096,Michael Moynihan,Q2408892,Kerry South,Q503614,Labour Party,1982-03-09,1982-11-04,23
Q15992782-DB6B2DA0-2FB7-44C6-B065-73F4F22453CC,Q15992782,Harry Blaney,Q2566127,Donegal North–East,Q10494861,Independent Fianna Fáil,1997-06-26,2002-04-25,28
Q16008062-84C9E4DC-24E6-4E5B-BE3F-D7B8E9ADA434,Q16008062,"Noel Lemass, Jnr",Q5310971,Dublin South–West,Q216517,Fianna Fáil,1973-03-14,1977-05-25,20
Q16010360-60A34B37-31A0-44FB-A394-A985F739A56F,Q16010360,James Gallagher,Q7540532,Sligo–Leitrim,Q216517,Fianna Fáil,1977-07-05,1981-05-21,21
Q16011895-2C53AABB-510A-409A-92F7-7F310EA71DB4,Q16011895,Eugene Gilhawley,Q7540532,Sligo–Leitrim,Q247135,Fine Gael,1973-03-14,1977-05-25,20
Q16011895-EB10EC7C-662E-46E5-89E2-B6C5ABD6DB10,Q16011895,Eugene Gilhawley,Q7540532,Sligo–Leitrim,Q247135,Fine Gael,1977-07-05,1981-05-21,21
Q16014984-A7FB5F5D-DEA2-4CE7-9657-D0C255336DF8,Q16014984,Joe Sheridan,Q6673850,Longford–Westmeath,Q327591,independent politician,1977-07-05,1981-05-21,21
Q16014984-DA7B5C1A-CED1-425C-A893-3C878DC35AFD,Q16014984,Joe Sheridan,Q6673850,Longford–Westmeath,Q327591,independent politician,1973-03-14,1977-05-25,20
Q16015900-866C9297-9DFA-4F37-B9FD-58F816C83E9E,Q16015900,Bernard Markey,Q6689841,Louth,Q247135,Fine Gael,1982-03-09,1982-11-04,23
Q16015900-C76EA0C3-4E78-4177-A38C-9C7F86E07845,Q16015900,Bernard Markey,Q6689841,Louth,Q247135,Fine Gael,1981-06-30,1982-01-27,22
Q16016100-7E57A18D-888A-41CF-A839-F7BCB3EADF3C,Q16016100,John Conlan,Q2701743,Cavan–Monaghan,Q247135,Fine Gael,1982-12-14,1987-01-20,24
Q16016100-AA0A3C85-631B-4A76-AF6D-CBDED7456E8B,Q16016100,John Conlan,Q2701743,Cavan–Monaghan,Q247135,Fine Gael,1981-06-30,1982-01-27,22
Q16016100-B7C6E58D-B09E-47FA-903F-BAF415622DB6,Q16016100,John Conlan,Q2701743,Cavan–Monaghan,Q247135,Fine Gael,1977-07-05,1981-05-21,21
Q16016100-D8046FC6-2333-4A71-9D03-1E7CDBD33E19,Q16016100,John Conlan,Q6897889,Monaghan,Q247135,Fine Gael,1973-03-14,1977-05-25,20
Q16016100-F08C18F1-2C87-40BF-BDCB-34499FF558DC,Q16016100,John Conlan,Q2701743,Cavan–Monaghan,Q247135,Fine Gael,1982-03-09,1982-11-04,23
Q16019666-0C87F426-4365-4DBA-8D1E-0CE47706BFBF,Q16019666,Peadar Clohessy,Q6549257,Limerick East,Q661973,Progressive Democrats,1989-06-29,1992-11-05,26
Q16019666-1F26B9B4-4DBD-46BD-8F59-A812C8E80218,Q16019666,Peadar Clohessy,Q6549257,Limerick East,Q661973,Progressive Democrats,1987-03-10,1989-05-25,25
Q16019666-22CB32A3-EF5C-477A-A995-FDCC5C6A5A71,Q16019666,Peadar Clohessy,Q6549257,Limerick East,Q661973,Progressive Democrats,1992-12-14,1997-05-15,27
Q16019666-8F827C0D-7581-45BB-8AC5-6D51C5C27F27,Q16019666,Peadar Clohessy,Q6549257,Limerick East,Q216517,Fianna Fáil,1981-06-30,1982-01-27,22
Q1606945-EE46238E-2EE7-43D1-A9D6-1F268F54DA02,Q1606945,Henry Kenny,Q6797570,Mayo West,Q247135,Fine Gael,1973-03-14,1975-09-25,20
Q16090527-06974645-C0FB-401A-97CC-46F2C6E2EFDF,Q16090527,Jimmy Leonard,Q2701743,Cavan–Monaghan,Q216517,Fianna Fáil,1987-03-10,1989-05-25,25
Q16090527-0806F782-427A-491E-AD35-D2BA51623C61,Q16090527,Jimmy Leonard,Q2701743,Cavan–Monaghan,Q216517,Fianna Fáil,1982-12-14,1987-01-20,24
Q16090527-08D32A9E-2E3F-4E97-9485-DC2452E64354,Q16090527,Jimmy Leonard,Q2701743,Cavan–Monaghan,Q216517,Fianna Fáil,1977-07-05,1981-05-21,21
Q16090527-151BA779-4764-4CBD-A9AD-6FC940444B0E,Q16090527,Jimmy Leonard,Q2701743,Cavan–Monaghan,Q216517,Fianna Fáil,1982-03-09,1982-11-04,23
Q16090527-4B16CB83-A410-4DD9-9391-D9CB1291F0F2,Q16090527,Jimmy Leonard,Q6897889,Monaghan,Q216517,Fianna Fáil,1973-03-14,1977-05-25,20
Q16090527-8E5FCCFE-971A-41D8-BF9A-AFD7E15A8B6F,Q16090527,Jimmy Leonard,Q2701743,Cavan–Monaghan,Q216517,Fianna Fáil,1992-12-14,1997-05-15,27
Q16090527-B24AB9A6-03A3-464F-BF71-7D0199B2FD7C,Q16090527,Jimmy Leonard,Q2701743,Cavan–Monaghan,Q216517,Fianna Fáil,1989-06-29,1992-11-05,26
Q16095503-6A14C944-1B20-4D00-8088-C43B9B95F6F4,Q16095503,Jim Corr,Q2635304,Cork South–Central,Q247135,Fine Gael,1982-03-09,1982-11-04,23
Q16095540-698C0DCE-3327-4ACA-BB92-FF331A021740,Q16095540,Michael D'Arcy,Q3458611,Wexford,Q247135,Fine Gael,1981-06-30,1982-01-27,22
Q16095540-8CC0C0AC-8ED2-446F-BCA0-BBF194D79971,Q16095540,Michael D'Arcy,Q3458611,Wexford,Q247135,Fine Gael,1977-07-05,1981-05-21,21
Q16095540-9632A79B-ABAC-49C5-96DC-71E3E125281D,Q16095540,Michael D'Arcy,Q3458611,Wexford,Q247135,Fine Gael,1982-12-14,1987-01-20,24
