id,name,given_name,patronymic_name,family_name,area,term,start_date,end_date,image,party,source_url,faction,faction_id,area_id,identifier__rada
15725,Нечаєв Олександр Ігоревич,Олександр,Ігоревич,Нечаєв,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/ob26.jpg,"Політична партія ""Опозиційний блок""",http://itd.rada.gov.ua/mps/info/page/15725,"Фракція Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання",2616,,15725
15727,Домбровський Олександр Георгійович,Олександр,Георгійович,Домбровський,Вінницька область,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d11_1.jpg,,http://itd.rada.gov.ua/mps/info/page/15727,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613,11,15727
15730,Заболотний Григорій Михайлович,Григорій,Михайлович,Заболотний,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/bp27.jpg,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/15730,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613,,15730
15732,Мартиняк Сергій Васильович,Сергій,Васильович,Мартиняк,Волинська область,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d20_1.jpg,,http://itd.rada.gov.ua/mps/info/page/15732,"Група ""Воля народу""",2619,20,15732
15733,Івахів Степан Петрович,Степан,Петрович,Івахів,Волинська область,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d21_1.jpg,,http://itd.rada.gov.ua/mps/info/page/15733,"Група ""Воля народу""",2619,21,15733
15734,Безбах Яків Якович,Яків,Якович,Безбах,Дніпропетровська область,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d24_1.jpg,,http://itd.rada.gov.ua/mps/info/page/15734,Позафракційні,,24,15734
15741,Павлов Костянтин Юрійович,Костянтин,Юрійович,Павлов,Дніпропетровська область,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d31_1.jpg,,http://itd.rada.gov.ua/mps/info/page/15741,"Фракція Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання",2616,31,15741
15744,Мартовицький Артур Володимирович,Артур,Володимирович,Мартовицький,Дніпропетровська область,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d36_1.jpg,,http://itd.rada.gov.ua/mps/info/page/15744,"Фракція Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання",2616,36,15744
15756,Ланьо Михайло Іванович,Михайло,Іванович,Ланьо,Закарпатська область,8,2014-11-27,2015-11-06,http://static.rada.gov.ua/dep_img8/d70_1.jpg,,http://itd.rada.gov.ua/mps/info/page/15756,"Група ""Воля народу""",2619,70,15756
15756,Ланьо Михайло Іванович,Михайло,Іванович,Ланьо,Закарпатська область,8,2015-11-06,,http://static.rada.gov.ua/dep_img8/d70_1.jpg,,http://itd.rada.gov.ua/mps/info/page/15756,"Група ""Партія ""Відродження""",2846,70,15756
15757,Балога Павло Іванович,Павло,Іванович,Балога,Закарпатська область,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d71_1.jpg,,http://itd.rada.gov.ua/mps/info/page/15757,Позафракційні,,71,15757
15760,Пономарьов Олександр Сергійович,Олександр,Сергійович,Пономарьов,Запорізька область,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d78_1.jpg,,http://itd.rada.gov.ua/mps/info/page/15760,"Група ""Воля народу""",2619,78,15760
15761,Бандуров Володимир Володимирович,Володимир,Володимирович,Бандуров,Запорізька область,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d79_1.jpg,,http://itd.rada.gov.ua/mps/info/page/15761,"Група ""Воля народу""",2619,79,15761
15762,Балицький Євген Віталійович,Євген,Віталійович,Балицький,Запорізька область,8,2014-11-27,2014-12-04,http://static.rada.gov.ua/dep_img8/d80_1.jpg,,http://itd.rada.gov.ua/mps/info/page/15762,"Група ""Економічний розвиток""",2618,80,15762
15762,Балицький Євген Віталійович,Євген,Віталійович,Балицький,Запорізька область,8,2014-12-04,2015-05-15,http://static.rada.gov.ua/dep_img8/d80_1.jpg,,http://itd.rada.gov.ua/mps/info/page/15762,Позафракційні,,80,15762
15762,Балицький Євген Віталійович,Євген,Віталійович,Балицький,Запорізька область,8,2015-05-15,,http://static.rada.gov.ua/dep_img8/d80_1.jpg,,http://itd.rada.gov.ua/mps/info/page/15762,"Фракція Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання",2616,80,15762
15767,Дирів Анатолій Борисович,Анатолій,Борисович,Дирів,Івано-Франківська область,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d86_1.jpg,,http://itd.rada.gov.ua/mps/info/page/15767,"Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""",2612,86,15767
15768,Дерев'янко Юрій Богданович,Юрій,Богданович,Дерев'янко,Івано-Франківська область,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d87_1.jpg,,http://itd.rada.gov.ua/mps/info/page/15768,Позафракційні,,87,15768
15769,Сольвар Руслан Миколайович,Руслан,Миколайович,Сольвар,Київська область,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d91_1.jpg,,http://itd.rada.gov.ua/mps/info/page/15769,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613,91,15769
15771,Онищенко Олександр Романович,Олександр,Романович,Онищенко,Київська область,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d93_1.jpg,,http://itd.rada.gov.ua/mps/info/page/15771,"Група ""Воля народу""",2619,93,15771
15773,Москаленко Ярослав Миколайович,Ярослав,Миколайович,Москаленко,Київська область,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d96_1.jpg,,http://itd.rada.gov.ua/mps/info/page/15773,"Група ""Воля народу""",2619,96,15773
15774,Різаненко Павло Олександрович,Павло,Олександрович,Різаненко,Київська область,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d97_1.jpg,,http://itd.rada.gov.ua/mps/info/page/15774,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613,97,15774
15780,Дунаєв Сергій Володимирович,Сергій,Володимирович,Дунаєв,Луганська область,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d107_1.jpg,,http://itd.rada.gov.ua/mps/info/page/15780,"Фракція Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання",2616,107,15780
15785,Хміль Михайло Михайлович,Михайло,Михайлович,Хміль,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/nf42.jpg,"Політична партія ""НАРОДНИЙ ФРОНТ""",http://itd.rada.gov.ua/mps/info/page/15785,"Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""",2612,,15785
15787,Васюник Ігор Васильович,Ігор,Васильович,Васюник,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/nf17.jpg,"Політична партія ""НАРОДНИЙ ФРОНТ""",http://itd.rada.gov.ua/mps/info/page/15787,"Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""",2612,,15787
15790,Дубневич Ярослав Васильович,Ярослав,Васильович,Дубневич,Львівська область,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d120_1.jpg,,http://itd.rada.gov.ua/mps/info/page/15790,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613,120,15790
15794,Ільюк Артем Олександрович,Артем,Олександрович,Ільюк,Миколаївська область,8,2014-11-27,2015-03-05,http://static.rada.gov.ua/dep_img8/d128_1.jpg,,http://itd.rada.gov.ua/mps/info/page/15794,"Група ""Економічний розвиток""",2618,128,15794
15794,Ільюк Артем Олександрович,Артем,Олександрович,Ільюк,Миколаївська область,8,2015-03-06,2015-06-17,http://static.rada.gov.ua/dep_img8/d128_1.jpg,,http://itd.rada.gov.ua/mps/info/page/15794,"Група ""Відродження""",2795,128,15794
15794,Ільюк Артем Олександрович,Артем,Олександрович,Ільюк,Миколаївська область,8,2015-06-17,,http://static.rada.gov.ua/dep_img8/d128_1.jpg,,http://itd.rada.gov.ua/mps/info/page/15794,"Група ""Партія ""Відродження""",2846,128,15794
15796,Бриченко Ігор Віталійович,Ігор,Віталійович,Бриченко,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/nf47.jpg,"Політична партія ""НАРОДНИЙ ФРОНТ""",http://itd.rada.gov.ua/mps/info/page/15796,"Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""",2612,,15796
15799,Фурсін Іван Геннадійович,Іван,Геннадійович,Фурсін,Одеська область,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d138_1.jpg,,http://itd.rada.gov.ua/mps/info/page/15799,"Група ""Воля народу""",2619,138,15799
15800,Пресман Олександр Семенович,Олександр,Семенович,Пресман,Одеська область,8,2014-11-27,2015-03-05,http://static.rada.gov.ua/dep_img8/d139_1.jpg,,http://itd.rada.gov.ua/mps/info/page/15800,"Група ""Економічний розвиток""",2618,139,15800
